date,ticker,open,high,low,close,volume
2025-11-18,AVAX,14.4998948695,14.8908836514,14.081185036,14.5729039256,539333205.7
2025-11-19,AVAX,14.5729039256,14.6612101191,13.7458008202,14.2659607557,481211738.01
2025-11-20,AVAX,14.2660811271,14.4567029322,13.506064868,13.8081215608,524935761.3
2025-11-21,AVAX,13.8079700456,13.9430090951,12.720542693,13.3020877442,733078169.8
2025-11-22,AVAX,13.3020877442,13.3619139511,13.0505979145,13.2275496936,347444456.12
2025-11-23,AVAX,13.2275496936,13.4489287145,13.2146402437,13.2775530446,288716789.9
2025-11-24,AVAX,13.2775530446,14.0337870351,13.1766008109,13.8908606845,433963981.06
2025-11-25,AVAX,13.8908606845,14.3360000743,13.7354233752,14.1698999254,427957253.44
2025-11-26,AVAX,14.1698999254,14.9363015955,13.9312913132,14.9363015955,432999308.49
2025-11-27,AVAX,14.9357515419,15.1450303506,14.8918283332,15.0236755292,393345152.42
2025-11-28,AVAX,15.023691242,15.2444049789,14.8366551386,14.8528888191,409725334.04
2025-11-29,AVAX,14.8528888191,14.8986170321,14.2262302476,14.2448316928,284565721.63
2025-11-30,AVAX,14.2448316928,14.3262650409,13.7745820809,13.7745820809,340165721.48
2025-12-01,AVAX,13.7745820809,13.7812841809,12.5776306751,12.7776445863,467338828.38
2025-12-02,AVAX,12.7776445863,13.7354479137,12.7387895888,13.6439780188,508212904.38
2025-12-03,AVAX,13.6439780188,14.948444012,13.5969882209,14.8138500848,613390656.74
2025-12-04,AVAX,14.8138973367,14.848409343,14.2346975242,14.3990711958,403986517.22
2025-12-05,AVAX,14.3989138656,14.5187712614,13.158520331,13.2345111494,450129030.91
2025-12-06,AVAX,13.2345111494,13.4718098108,13.1651848158,13.4124482188,263900773.25
2025-12-07,AVAX,13.4124482188,13.8442632961,13.0201540441,13.4558289741,329002414.52
2025-12-08,AVAX,13.4574347822,13.8846953771,13.3934842811,13.6411911727,302368258.62
2025-12-09,AVAX,13.6413193937,14.7138087493,13.5253628981,14.6052455432,465188680.75
2025-12-10,AVAX,14.6050289856,14.7720479413,14.1415969118,14.1415969118,438199900.28
2025-12-11,AVAX,14.1419325857,14.1419325857,12.9126915429,13.4304064092,480138909.49
2025-12-12,AVAX,13.4304064092,13.7792063712,12.8378491098,13.1112579094,341829709.25
2025-12-13,AVAX,13.1112579094,13.4606900919,13.1108678808,13.3863765159,217947611.02
2025-12-14,AVAX,13.3863765159,13.3947511858,12.8242054412,12.8902250479,216500421.62
2025-12-15,AVAX,12.8903219439,13.322930917,12.2615294736,12.3410894114,407488963.82
2025-12-16,AVAX,12.3410894114,12.3710692256,11.9709523388,12.3447765097,371980854.32
2025-12-17,AVAX,12.3447765097,12.5823351931,11.7326289281,11.8387561201,404583726.73
2025-12-18,AVAX,11.8387561201,12.2752696285,11.3027320349,11.4349369122,458277071.54
2025-12-19,AVAX,11.4349369122,12.3819777807,11.2787986545,12.2486597282,432721223.84
2025-12-20,AVAX,12.2486597282,12.360775176,12.1405304044,12.2090911148,155014556.46
2025-12-21,AVAX,12.2090911148,12.3145473626,11.9733719006,12.1383141249,189790824.51
2025-12-22,AVAX,12.1383141249,12.4253681887,12.0668370124,12.4040993001,362302025.8
2025-12-23,AVAX,12.4040993001,12.5123141434,11.8848031049,12.1793891319,333331290.7
2025-12-24,AVAX,12.178862953,12.2007908369,11.9092052095,12.1041124873,222075713.54
2025-12-25,AVAX,12.1041124873,12.4882835907,12.0541826502,12.0795531315,261744090.17
2025-12-26,AVAX,12.0795531315,12.5837099411,12.040559363,12.3427692737,275491095.42
2025-12-27,AVAX,12.3427692737,12.6972899068,12.3345909852,12.6864216766,177638275.6
2025-12-28,AVAX,12.6865002311,12.8374540724,12.5305561523,12.6363586225,215994295.16
2025-12-29,AVAX,12.6362116603,13.1429097939,12.3509679142,12.3575689275,404455131.75
2025-12-30,AVAX,12.3575689275,12.6120920232,12.3328907212,12.5616428942,233161886.59
2025-12-31,AVAX,12.5616428942,12.6842357528,12.2567313651,12.3048853002,246120131.14
2026-01-01,AVAX,12.3048853002,13.6457420858,12.2197654783,13.5496334337,452484845.42
2026-01-02,AVAX,13.5497524813,13.9414114015,13.1128708022,13.7999398317,454881885.88
2026-01-03,AVAX,13.7998064984,14.3377610448,13.7039794127,13.9884000641,385488925.99
2026-01-04,AVAX,13.9884000641,14.4557949456,13.9091670601,14.2273687217,329738307.4
2026-01-05,AVAX,14.2274076877,14.6981285873,13.9650727219,14.4574189294,474422002.5
2026-01-06,AVAX,14.4574189294,14.7905503551,14.2499872174,14.592728305,505830421.66
2026-01-07,AVAX,14.5926048482,14.5929205023,13.8931380321,14.1095058821,366729941.87
2026-01-08,AVAX,14.1095058821,14.2093945871,13.6059667135,13.8788282248,304474272.49
2026-01-09,AVAX,13.8790735467,14.1743373513,13.6419148602,13.7726064562,302368338.62
2026-01-10,AVAX,13.7724628131,13.917747492,13.635039001,13.719739137,133561469.44
2026-01-11,AVAX,13.719739137,13.9500755564,13.5093256538,13.6771889623,185389701.66
2026-01-12,AVAX,13.6771889623,14.1834934071,13.4435484667,13.5015539176,521133495.05
